date,1101.TW,1216.TW,1301.TW,1303.TW,1326.TW,2002.TW,2207.TW,2301.TW,2303.TW,2308.TW,2317.TW,2327.TW,2330.TW,2345.TW,2357.TW,2379.TW,2382.TW,2395.TW,2408.TW,2412.TW,2454.TW,2603.TW,2801.TW,2880.TW,2881.TW,2882.TW,2883.TW,2884.TW,2885.TW,2886.TW,2887.TW,2890.TW,2891.TW,2892.TW,2912.TW,3008.TW,3034.TW,3037.TW,3045.TW,3231.TW,3711.TW,5880.TW,6505.TW,9910.TW
2024-01-29,0,0,0,0,-19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30,0,0,0,0,-19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-31,0,0,0,0,-24,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01,0,0,0,0,-20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-02,0,0,0,0,-24,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-05,0,0,0,0,-24,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15,0,0,0,0,-17,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-16,0,0,0,0,-24,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-19,0,0,0,0,-24,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-20,0,0,0,0,-20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-21,0,0,0,0,-20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-22,0,0,0,0,-20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-23,0,0,0,0,-20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-26,0,0,0,0,-20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-27,0,0,0,0,-20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-29,0,0,0,0,-16,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,-318,0,0,-276,0,-126,0,0,-144,-578,0,-390,0,-1329,0,0,0,-30,0,0,0,-246,-18,0,-602,0,-281,0,0,0,0,-132,0,0,0,0,0,0,0,0,0,0,-144,0
2024-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-19,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-03-20,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-03-21,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-03-22,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-03-25,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-03-26,1,0,0,0,4,-7,0,-3,0,62,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0
2024-03-27,0,63,-78,0,-26,0,0,-97,0,100,0,100,0,100,0,-93,0,0,0,0,0,0,1,0,0,0,100,0,-79,0,-100,0,0,0,0,0,0,0,-63,-95,0,0,0,-56
2024-03-28,0,0,-76,0,-13,0,0,0,0,44,0,100,0,100,0,-94,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-91,0,0,0,0,0,0,0,0,-79,0,0,0,-44
2024-03-29,0,0,-76,0,-13,0,0,0,0,24,0,100,0,100,0,-94,0,0,0,0,0,0,0,0,0,0,20,0,0,0,-91,0,0,0,0,0,0,0,0,-79,0,0,0,0
2024-04-01,0,0,-55,0,-13,0,0,0,0,14,0,100,0,100,0,-94,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-91,0,0,0,0,0,0,0,0,-62,0,0,0,0
2024-04-02,0,0,0,0,-17,0,0,0,0,0,0,41,0,100,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-03,0,0,0,0,-17,0,0,0,0,0,0,0,0,43,0,-35,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-08,0,0,0,0,-17,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-09,0,0,0,0,-17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-10,0,0,0,0,-23,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-11,0,0,0,0,-24,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-12,0,0,0,0,-24,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-15,0,0,0,0,-20,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-16,0,0,0,0,-7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-17,0,0,0,0,-8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-18,0,0,0,0,-19,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-19,0,0,0,0,-15,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-22,0,0,0,0,-19,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-23,0,0,0,0,-7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-24,0,0,0,0,-19,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-25,0,0,0,0,-7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-26,0,0,0,0,-7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-29,-266,-63,0,-230,-172,-98,0,0,-120,-654,0,-471,0,-1162,0,0,0,-25,0,0,0,-205,-16,0,-500,0,-294,0,0,0,0,-110,0,0,0,0,0,0,0,0,0,0,-120,0
2024-04-30,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-02,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-03,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-06,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-07,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-08,0,0,0,0,4,-7,0,-3,0,93,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-11,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0
2024-05-09,0,0,-85,0,-12,0,0,-90,0,93,0,100,0,100,0,-90,0,0,0,0,0,0,0,0,0,0,6,0,-79,0,-88,0,0,0,0,0,0,0,-62,-86,0,0,0,-50
2024-05-10,-265,0,-200,-230,-492,-98,0,-7,-120,-596,0,-100,0,-700,0,-410,0,-25,0,0,0,-205,-15,0,-500,0,-127,0,0,0,-362,-110,0,0,0,0,0,0,-1,-229,0,0,-120,-50
2024-05-13,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-14,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-15,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-16,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-17,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-20,-265,0,-285,-230,-500,-105,0,-100,-120,-410,0,0,0,-500,0,-500,0,-25,0,0,0,-205,-15,0,-500,0,-120,0,-90,0,-450,-110,0,0,0,0,0,0,-70,-315,0,0,-120,-100
2024-05-21,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-22,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-23,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-24,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-27,-212,0,-228,-184,-400,-84,0,-80,-96,-328,0,0,0,-400,0,-400,0,-20,0,0,0,-164,-12,0,-400,0,-96,0,-72,0,-360,-88,0,0,0,0,0,0,-56,-252,0,0,-96,-80
2024-05-28,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-29,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-30,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-05-31,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-06-03,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-06-04,0,0,0,0,0,0,0,-20,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-41,0,0,0,0,0,0,0,0,0,-23,0,0,0,0,0
2024-06-05,0,0,-75,0,-22,0,0,-80,0,44,0,100,0,100,0,-95,0,0,0,0,0,0,0,0,0,0,12,0,-49,0,-96,0,0,0,0,0,0,0,-47,-62,0,0,0,-42
2024-06-06,0,0,-70,0,-9,0,0,0,0,0,0,30,0,100,0,-82,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-68,0,0,0,0,0,0,0,0,-50,0,0,0,-38
2024-06-07,0,0,-85,0,-16,0,0,0,0,2,0,100,0,100,0,-100,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-90,0,0,0,0,0,0,0,0,-62,0,0,0,-20
2024-06-11,0,0,-55,0,-9,0,0,0,0,0,0,2,0,100,0,-84,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-81,0,0,0,0,0,0,0,0,-53,0,0,0,0
2024-06-12,0,0,0,0,-9,0,0,0,0,0,0,0,0,94,0,-84,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-81,0,0,0,0,0,0,0,0,-53,0,0,0,0
2024-06-13,0,0,0,0,-9,0,0,0,0,0,0,3,0,63,0,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,0,0,0,0,0,0,0,0,-35,0,0,0,0
2024-06-14,0,0,0,0,-9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-17,0,0,0,0,-7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19,0,0,0,0,-7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-20,0,0,0,0,-7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-21,0,0,0,0,-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-24,0,0,0,0,-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-25,0,0,0,0,-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-26,0,0,0,0,-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-27,0,0,0,0,-8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-28,0,0,0,0,-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,0,0,0,0,-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-02,0,0,0,0,-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-03,-265,0,0,-230,-297,-105,0,0,-120,-456,0,-246,0,-1133,0,0,0,-25,0,0,0,-205,-15,0,-504,0,-222,0,0,0,0,-110,0,0,0,0,0,0,0,0,0,0,-120,0
2024-07-04,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-07-05,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-07-08,-106,0,-114,-92,-200,-42,0,-40,-48,-164,0,0,0,-200,0,-200,0,-10,0,0,0,-82,-6,0,-200,0,-48,0,-36,0,-180,-44,0,0,0,0,0,0,-28,-126,0,0,-48,-40
2024-07-09,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-07-10,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-07-11,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-07-12,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-07-15,35,0,48,54,100,0,0,18,31,84,0,0,0,100,0,94,0,0,0,0,0,42,-5,0,100,0,38,0,26,0,82,30,0,0,0,0,0,0,0,70,0,0,0,0
2024-07-16,0,0,-62,0,-5,0,0,-92,0,11,0,100,0,100,0,-78,0,0,0,0,0,0,0,0,0,0,1,0,-98,0,-76,0,0,0,0,0,0,0,-56,-47,0,0,0,-39
2024-07-17,0,0,-63,0,0,0,0,-6,0,0,0,57,0,100,0,-83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-80,0,0,0,0,0,0,0,0,-62,0,0,0,-41
2024-07-18,0,0,-79,0,-14,0,0,0,0,0,0,89,0,100,0,-96,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-94,0,0,0,0,0,0,0,0,-78,0,0,0,0
2024-07-19,100,3,-72,0,-21,0,0,0,0,100,0,100,0,9,0,-100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-97,0,0,0,0,0,0,0,0,-82,0,0,1,0
2024-07-22,100,0,0,0,-21,0,0,0,0,100,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,0,0,0,0,0,0,0,0,-53,0,0,0,0
2024-07-23,100,0,0,0,-21,0,0,0,0,1,0,100,0,0,0,-37,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-26,-547,-3,0,-238,-418,-84,0,0,-127,-624,0,-546,0,-809,0,0,0,-20,0,0,0,-206,-7,0,-500,0,-245,0,0,0,0,-118,0,0,0,0,0,0,0,0,0,0,-97,0
2024-07-29,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-07-30,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
2024-07-31,53,0,57,46,100,21,0,20,24,82,0,0,0,100,0,100,0,5,0,0,0,41,3,0,100,0,24,0,18,0,90,22,0,0,0,0,0,0,14,63,0,0,24,20
